MISSION, SETNO, SLAT, SLONG, ELAT, ELONG, SURFACE_TEMPERATURE, BOTTOM_TEMPERATURE, BOTTOM_SALINITY, HYDRO, SPEC, TOTWGT, COMM, SPEC_1
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,112,1.416,LONGFIN HAKE,UROPHYCIS CHESTERI
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,221,0.676,BLACK DOGFISH,CENTROSCYLLIUM FABRICII
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,400,14.33,MONKFISH,GOOSEFISH
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,410,0.17,MARLIN-SPIKE GRENADIER,NEZUMIA BAIRDII
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,1821,0.003,SEA SQUIRTS,ASCIDIA SP.
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,2211,0.049,PANDALUS BOREALIS,PANDALUS BOREALIS
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,2214,0.001,DICHELOPANDALUS LEPTOCERUS,DICHELOPANDALUS LEPTOCERUS
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,2415,0.01,PONTOPHILUS NORVEGICUS,PONTOPHILUS NORVEGICUS
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,2523,0.386,NORTHERN STONE CRAB,LITHODES MAJA
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,2526,0.017,SNOW CRAB (QUEEN),CHIONOECETES OPILIO
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,2566,0.001,MUNIDOPSIS CURVIROSTRA,MUNIDOPSIS CURVIROSTRA
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,3100,0.002,BRISTLE WORMS,POLYCHAETA C.
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,4511,2.76,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,4521,0.07,OCTOPUS,OCTOPODA O.
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,6115,0.568,MUD STAR,CTENODISCUS CRISPATUS
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,6117,0.233,HIPPASTERIA PHRYGIANA,HIPPASTERIA PHRYGIANA
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,6213,0.005,OPHIURA SARSI,OPHIURA SARSI
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,6718,0.02,MOLPADIA SP.,MOLPADIA SP.
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,8316,0.103,HORMATHIA SP.,HORMATHIA SP.
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,8324,0.015,SEA CAULIFLOWER, STRAWBERRIES
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,8347,0.073,PSILASTER ANDROMEDA,PSILASTER ANDROMEDA
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,8352,0.002,SYSCENUS INFELIX,SYSCENUS INFELIX
NED2020025,172,4602.25,5834.62,4601.08,5832.78,17.7,7.4,34.82,474170,8367,0.009,PENNATULA ACULEATA,PENNATULA ACULEATA
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,10,1.54,COD(ATLANTIC),GADUS MORHUA
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,23,46.8,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,40,2.29,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,41,2.18,WITCH FLOUNDER,GLYPTOCEPHALUS CYNOGLOSSUS
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,50,1.522,STRIPED ATLANTIC WOLFFISH,ANARHICHAS LUPUS
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,340,0.001,ALLIGATORFISH,ASPIDOPHOROIDES MONOPTERYGIUS
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,2211,0.11,PANDALUS BOREALIS,PANDALUS BOREALIS
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,2212,0.113,PANDALUS MONTAGUI,PANDALUS MONTAGUI
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,2526,0.014,SNOW CRAB (QUEEN),CHIONOECETES OPILIO
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,2611,0.001,Northern Krill,MEGANYCTIPHANES NORVEGICA
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,4511,29.33,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,6115,0.051,MUD STAR,CTENODISCUS CRISPATUS
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,6117,0.23,HIPPASTERIA PHRYGIANA,HIPPASTERIA PHRYGIANA
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,6118,0.023,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,6213,0.017,OPHIURA SARSI,OPHIURA SARSI
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,8316,0.079,HORMATHIA SP.,HORMATHIA SP.
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,8500,3.978,JELLYFISHES,SCYPHOZOA C.
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,8600,0.006,SPONGES,PORIFERA P.
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,8600,0.893,SPONGES,PORIFERA P.
NED2020025,173,4552.76,5855.45,4552.3,5857.17,,,,999999,8605,0.203,POLYMASTIA F.,POLYMASTIA F.
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,10,4,COD(ATLANTIC),GADUS MORHUA
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,12,1,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,14,1.01,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,23,8.85,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,30,4.34,HALIBUT(ATLANTIC),HIPPOGLOSSUS HIPPOGLOSSUS
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,31,7.51,TURBOT,GREENLAND HALIBUT
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,40,9.84,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,41,88.1,WITCH FLOUNDER,GLYPTOCEPHALUS CYNOGLOSSUS
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,60,3.05,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,114,0.049,FOURBEARD ROCKLING,ENCHELYOPUS CIMBRIUS
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,1510,0.01,WHELK EGGS (NS),BUCCINIDAE EGGS
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,1821,0.039,SEA SQUIRTS,ASCIDIA SP.
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,2211,40.801,PANDALUS BOREALIS,PANDALUS BOREALIS
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,2526,0.44,SNOW CRAB (QUEEN),CHIONOECETES OPILIO
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,2611,0.059,Northern Krill,MEGANYCTIPHANES NORVEGICA
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,4511,12.82,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,6115,0.971,MUD STAR,CTENODISCUS CRISPATUS
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,6118,0.014,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,6213,0.075,OPHIURA SARSI,OPHIURA SARSI
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,8316,0.009,HORMATHIA SP.,HORMATHIA SP.
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,8324,0.001,SEA CAULIFLOWER, STRAWBERRIES
NED2020025,174,4549.23,5857.26,4548.34,5859.37,17.5,4.8,33.69,474175,8346,0.018,PSEUDARCHASTER PARELII,PSEUDARCHASTER PARELII
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,12,7.33,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,14,0.332,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,23,6.47,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,31,2.42,TURBOT,GREENLAND HALIBUT
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,40,1.4,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,41,5.68,WITCH FLOUNDER,GLYPTOCEPHALUS CYNOGLOSSUS
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,42,0.234,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,60,0.198,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,114,0.05,FOURBEARD ROCKLING,ENCHELYOPUS CIMBRIUS
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,340,0.001,ALLIGATORFISH,ASPIDOPHOROIDES MONOPTERYGIUS
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,1810,0.117,TUNICATA S.P.,TUNICATA S.P.
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,1823,0.011,SEA POTATO,BOLTENIA SP.
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,2211,36.376,PANDALUS BOREALIS,PANDALUS BOREALIS
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,2212,0.009,PANDALUS MONTAGUI,PANDALUS MONTAGUI
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,2212,0.023,PANDALUS MONTAGUI,PANDALUS MONTAGUI
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,2415,0.023,PONTOPHILUS NORVEGICUS,PONTOPHILUS NORVEGICUS
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,2523,0.534,NORTHERN STONE CRAB,LITHODES MAJA
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,2526,0.448,SNOW CRAB (QUEEN),CHIONOECETES OPILIO
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,2611,0.006,Northern Krill,MEGANYCTIPHANES NORVEGICA
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,2611,0.023,Northern Krill,MEGANYCTIPHANES NORVEGICA
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,4511,1.92,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,4521,0.036,OCTOPUS,OCTOPODA O.
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,6114,0.006,LEPTASTERIAS SP.,LEPTASTERIAS SP.
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,6117,1.08,HIPPASTERIA PHRYGIANA,HIPPASTERIA PHRYGIANA
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,8216,0.579,ACTINOSTOLA SPP. ,ACTINOSTOLA SPP. 
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,8316,0.006,HORMATHIA SP.,HORMATHIA SP.
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,8361,0.032,ANTHOPTILUM GRANDIFLORUM,ANTHOPTILUM GRANDIFLORUM
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,8367,0.001,PENNATULA ACULEATA,PENNATULA ACULEATA
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,8500,0.118,JELLYFISHES,SCYPHOZOA C.
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,8600,0.188,SPONGES,PORIFERA P.
NED2020025,175,4554.16,5840.14,4554.16,5837.61,,,,999999,8610,0.084,POLYMASTIA SP.,POLYMASTIA SP.
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,10,2.32,COD(ATLANTIC),GADUS MORHUA
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,11,3.27,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,23,17.21,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,40,5.05,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,41,6.82,WITCH FLOUNDER,GLYPTOCEPHALUS CYNOGLOSSUS
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,60,18.62,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,241,0.101,NORTHERN HAGFISH,MYXINE GLUTINOSA
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,1810,0.372,TUNICATA S.P.,TUNICATA S.P.
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,2212,0.011,PANDALUS MONTAGUI,PANDALUS MONTAGUI
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,2312,0.005,LEBBEUS POLARIS,LEBBEUS POLARIS
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,2316,0.001,SPIRONTOCARIS SPINUS,SPIRONTOCARIS SPINUS
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,2523,0.074,NORTHERN STONE CRAB,LITHODES MAJA
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,2526,0.004,SNOW CRAB (QUEEN),CHIONOECETES OPILIO
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,2893,0.001,NYMPHON SP.,NYMPHON SP.
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,3100,0.029,BRISTLE WORMS,POLYCHAETA C.
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,3300,0.001,GEPHYREA (SIPUNCULA),GEPHYREA (SIPUNCULA) P.
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,4511,1.52,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,6117,1.546,HIPPASTERIA PHRYGIANA,HIPPASTERIA PHRYGIANA
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,6118,0.015,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,6121,0.001,PURPLE SUNSTAR,SOLASTER ENDECA
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,6201,0.001,OPHIACANTHA ABYSSICOLA,OPHIACANTHA ABYSSICOLA
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,6213,0.034,OPHIURA SARSI,OPHIURA SARSI
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,6400,0.001,SEA URCHINS,STRONGYLOCENTROTUS SP.
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,6611,0.004,SEA CUCUMBER (COMMON),CUCUMARIA FRONDOSA
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,8208,0.154,ANTHOZOA SEA ANEMONES,ACTINIARIA O.
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,8216,1.276,ACTINOSTOLA SPP. ,ACTINOSTOLA SPP. 
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,8316,0.34,HORMATHIA SP.,HORMATHIA SP.
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,8346,0.014,PSEUDARCHASTER PARELII,PSEUDARCHASTER PARELII
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,8600,0.184,SPONGES,PORIFERA P.
NED2020025,176,4546.54,5811.67,4547.63,5812.74,18,5.3,33.82,474179,8605,0.067,POLYMASTIA F.,POLYMASTIA F.
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,12,3.66,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,14,0.836,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,23,148.2,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,40,0.124,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,41,0.218,WITCH FLOUNDER,GLYPTOCEPHALUS CYNOGLOSSUS
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,52,2.804,NORTHERN WOLFFISH,ANARHICHAS DENTICULATUS
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,112,0.86,LONGFIN HAKE,UROPHYCIS CHESTERI
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,114,0.05,FOURBEARD ROCKLING,ENCHELYOPUS CIMBRIUS
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,150,0.004,LANTERNFISH (NS),MYCTOPHIDAE
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,201,0.025,THORNY SKATE,AMBLYRAJA RADIATA
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,241,0.096,NORTHERN HAGFISH,MYXINE GLUTINOSA
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,304,0.001,MAILED SCULPIN,TRIGLOPS MURRAYI
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,410,0.002,MARLIN-SPIKE GRENADIER,NEZUMIA BAIRDII
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,565,0.022,BARRACUDINA (NS),PARALEPIS  SP.
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,1810,0.149,TUNICATA S.P.,TUNICATA S.P.
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,2415,0.018,PONTOPHILUS NORVEGICUS,PONTOPHILUS NORVEGICUS
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,2523,0.138,NORTHERN STONE CRAB,LITHODES MAJA
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,2600,0.003,KRILL SHRIMP,EUPHAUSIACEA O.
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,4209,0.046,BUCCINIDAE F.,BUCCINIDAE F.
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,4212,0.005,SILKY BUCCINUM,BUCCINUM SCALARIFORME
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,4511,9.04,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,4521,0.08,OCTOPUS,OCTOPODA O.
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,6101,0.044,CEREMASTER GRANULARIS,CEREMASTER GRANULARIS
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,6115,0.136,MUD STAR,CTENODISCUS CRISPATUS
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,6117,0.942,HIPPASTERIA PHRYGIANA,HIPPASTERIA PHRYGIANA
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,6118,0.017,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,6129,0.034,PORANIOMORPHA HISPIDA,PORANIOMORPHA HISPIDA
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,6213,0.065,OPHIURA SARSI,OPHIURA SARSI
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,8216,0.22,ACTINOSTOLA SPP. ,ACTINOSTOLA SPP. 
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,8316,0.144,HORMATHIA SP.,HORMATHIA SP.
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,8317,0.029,BOLOCERA SP.,BOLOCERA SP.
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,8346,0.145,PSEUDARCHASTER PARELII,PSEUDARCHASTER PARELII
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,8347,0.038,PSILASTER ANDROMEDA,PSILASTER ANDROMEDA
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,8361,0.005,ANTHOPTILUM GRANDIFLORUM,ANTHOPTILUM GRANDIFLORUM
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,8362,0.02,FLABELLUM ALABASTRUM,FLABELLUM ALABASTRUM
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,8367,0.002,PENNATULA ACULEATA,PENNATULA ACULEATA
NED2020025,177,4545.62,5803.51,4544.05,5802.26,17.9,6.7,34.95,474183,8600,0.016,SPONGES,PORIFERA P.
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,12,15.76,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,14,2.38,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,23,116.16,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,40,9,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,41,7.61,WITCH FLOUNDER,GLYPTOCEPHALUS CYNOGLOSSUS
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,50,0.465,STRIPED ATLANTIC WOLFFISH,ANARHICHAS LUPUS
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,112,0.534,LONGFIN HAKE,UROPHYCIS CHESTERI
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,158,0.002,MUELLER'S PEARLSIDES,MAUROLICUS MUELLERI
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,160,0.06,ARGENTINE(ATLANTIC),ARGENTINA SILUS
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,201,0.772,THORNY SKATE,AMBLYRAJA RADIATA
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,241,0.201,NORTHERN HAGFISH,MYXINE GLUTINOSA
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,400,1.02,MONKFISH,GOOSEFISH
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,410,0.001,MARLIN-SPIKE GRENADIER,NEZUMIA BAIRDII
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,617,0.004,COMMON WOLF EEL,LYCENCHELYS PAXILLUS
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,880,0.015,HOOKEAR SCULPIN,ATL.
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,1821,0.162,SEA SQUIRTS,ASCIDIA SP.
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,1823,0.001,SEA POTATO,BOLTENIA SP.
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,2213,0.01,ATLANTOPANDALUS PROPINQUUS,ATLANTOPANDALUS PROPINQVUS
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,2312,0.012,LEBBEUS POLARIS,LEBBEUS POLARIS
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,2313,0.009,SPIRONTOCARIS LILJEBORGII,SPIRONTOCARIS LILJEBORGII
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,2415,0.01,PONTOPHILUS NORVEGICUS,PONTOPHILUS NORVEGICUS
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,2523,0.277,NORTHERN STONE CRAB,LITHODES MAJA
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,2526,0.001,SNOW CRAB (QUEEN),CHIONOECETES OPILIO
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,3100,0.002,BRISTLE WORMS,POLYCHAETA C.
NED2020025,178,4553,5815.64,4554.01,5817.58,17.8,7.2,34.86,474188,4511,4.27,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
